[run number],connect-number,resource-abundance,altruist-number,Max.Resource,Shared,hardship,miser-number,[step],sum [Waste] of altruists,sum [Harvest] of altruists,min [Harvest] of altruists,max [Harvest] of altruists,count foods,count (altruists) with [Harvest = 0]
78,3,2,20,52,0.33,1.5,0,23,530.4531616,926.5468384,32.66792989,48.59395576,380,0
76,3,2,20,52,0.33,1.5,0,38,368.6223146,854.3776854,29.71642995,44.51267856,380,0
73,3,2,20,52,0.33,1.5,0,50,406.3032724,973.6967276,33.12914778,51.8663881,380,0
78,3,2,20,52,0.33,1.5,0,24,530.4531616,907.5468384,31.43800562,47.53255338,380,0
75,3,2,20,52,0.33,1.5,0,44,260.6367349,899.3632651,30.78484999,46.77829173,380,0
77,3,2,20,52,0.33,1.5,0,29,14.26911219,973.7308878,33.43189053,51.36152526,380,0
74,3,2,20,52,0.33,1.5,0,47,30.30119486,963.1988051,33.57768797,50.78189873,380,0
71,3,2,20,52,0.33,1.5,0,126,1420.354622,992.6453778,34.84,52,380,0
72,3,2,20,52,0.33,1.5,0,69,498.6417438,970.8582562,34.08133081,51.45226301,380,0
73,3,2,20,52,0.33,1.5,0,51,407.6199097,956.8800903,33.25389965,49.71557411,380,0
76,3,2,20,52,0.33,1.5,0,39,368.6223146,866.3776854,29.82704969,45.66109744,380,0
78,3,2,20,52,0.33,1.5,0,25,530.4531616,888.5468384,31.01952535,47.36219863,380,0
75,3,2,20,52,0.33,1.5,0,45,260.6367349,882.3632651,30.79464925,46.30041401,380,0
77,3,2,20,52,0.33,1.5,0,30,14.46939671,954.5306033,32.80691114,50.22163079,380,0
73,3,2,20,52,0.33,1.5,0,52,407.6199097,941.3800903,31.15098197,49.33718614,380,0
72,3,2,20,52,0.33,1.5,0,70,498.9901372,953.0098628,32.96902132,51.21049168,380,0
74,3,2,20,52,0.33,1.5,0,48,30.30119486,949.6988051,32.94343108,49.70713232,380,0
76,3,2,20,52,0.33,1.5,0,40,368.6223146,842.3776854,28.99904681,43.95087838,380,0
78,3,2,20,52,0.33,1.5,0,26,530.4531616,869.5468384,30.55104646,46.61051926,380,0
71,3,2,20,52,0.33,1.5,0,127,1460.257515,995.2424846,34.26012287,52,380,0
75,3,2,20,52,0.33,1.5,0,46,260.6367349,865.3632651,30.12925461,45.05258516,380,0
77,3,2,20,52,0.33,1.5,0,31,14.46939671,935.5306033,32.56693372,48.63181738,380,0
74,3,2,20,52,0.33,1.5,0,49,30.30119486,936.1988051,32.56940449,48.96224895,380,0
78,3,2,20,52,0.33,1.5,0,27,530.4531616,850.5468384,29.43043986,44.87793289,380,0
73,3,2,20,52,0.33,1.5,0,53,410.6819353,948.8180647,32.85824376,50.46676228,380,0
76,3,2,20,52,0.33,1.5,0,41,368.6223146,818.3776854,28.21339127,43.17837943,380,0
72,3,2,20,52,0.33,1.5,0,71,591.2064483,1000.293552,34.84,52,380,0
75,3,2,20,52,0.33,1.5,0,47,260.6367349,848.3632651,29.47624311,44.72060968,380,0
78,3,2,20,52,0.33,1.5,0,28,530.4531616,831.5468384,27.72091417,43.40447562,380,0
71,3,2,20,52,0.33,1.5,0,128,1469.119336,967.8806639,33.72879568,50.26267816,380,0
77,3,2,20,52,0.33,1.5,0,32,14.46939671,916.5306033,31.8462419,47.70174969,380,0
73,3,2,20,52,0.33,1.5,0,54,410.6819353,933.3180647,30.38041532,49.67959454,380,0
76,3,2,20,52,0.33,1.5,0,42,368.6223146,794.3776854,26.45013028,42.09496663,380,0
74,3,2,20,52,0.33,1.5,0,50,64.5097857,982.4902143,33.52061217,52,380,0
75,3,2,20,52,0.33,1.5,0,48,260.6367349,831.3632651,29.05599269,43.2610342,380,0
78,3,2,20,52,0.33,1.5,0,29,530.4531616,812.5468384,28.17661848,42.69271368,380,0
77,3,2,20,52,0.33,1.5,0,33,14.46939671,897.5306033,31.09609087,47.2808631,380,0
72,3,2,20,52,0.33,1.5,0,72,820.7301678,996.2698322,34.16966076,52,380,0
71,3,2,20,52,0.33,1.5,0,129,1469.119336,949.3806639,32.74932904,49.35270703,380,0
76,3,2,20,52,0.33,1.5,0,43,368.6223146,811.3776854,28.0565913,43.6610699,380,0
73,3,2,20,52,0.33,1.5,0,55,468.3400368,988.1599632,33.9855208,52,380,0
75,3,2,20,52,0.33,1.5,0,49,260.6367349,814.3632651,27.03627474,42.71631598,380,0
77,3,2,20,52,0.33,1.5,0,34,14.46939671,878.5306033,30.55726393,45.71357907,380,0
78,3,2,20,52,0.33,1.5,0,30,532.3518037,908.6481963,30.36791632,50.43449776,380,0
74,3,2,20,52,0.33,1.5,0,51,295.1574365,996.3425635,34.84,52,380,0
72,3,2,20,52,0.33,1.5,0,73,885.0918757,989.4081243,33.84426687,52,380,0
71,3,2,20,52,0.33,1.5,0,130,1469.119336,930.8806639,32.48560492,48.7508923,380,0
75,3,2,20,52,0.33,1.5,0,50,260.6367349,799.3632651,27.95708223,41.55816726,380,0
76,3,2,20,52,0.33,1.5,0,44,368.6223146,916.3776854,31.76505172,50.54618251,380,0
73,3,2,20,52,0.33,1.5,0,56,472.7615722,968.2384278,33.86224085,51.01279665,380,0
77,3,2,20,52,0.33,1.5,0,35,14.46939671,859.5306033,29.92735993,45.47214866,380,0
72,3,2,20,52,0.33,1.5,0,74,905.3450513,978.6549487,34.02015538,51.18505459,380,0
71,3,2,20,52,0.33,1.5,0,131,1469.119336,912.3806639,31.73228402,48.95749394,380,0
75,3,2,20,52,0.33,1.5,0,51,260.6367349,782.3632651,27.19110357,40.84666617,380,0
74,3,2,20,52,0.33,1.5,0,52,559.7207993,996.2792007,34.84,52,380,0
78,3,2,20,52,0.33,1.5,0,31,658.5645498,993.4354502,34.11284452,52,380,0
73,3,2,20,52,0.33,1.5,0,57,472.7615722,952.7384278,33.16465514,50.24553583,380,0
76,3,2,20,52,0.33,1.5,0,45,396.6263249,976.3736751,33.79597062,51.73421111,380,0
77,3,2,20,52,0.33,1.5,0,36,15.28550615,885.7144938,30.83836975,46.13170573,380,0
72,3,2,20,52,0.33,1.5,0,75,906.3991272,960.1008728,33.34265996,50.81117698,380,0
74,3,2,20,52,0.33,1.5,0,53,569.3927456,973.1072544,33.83542146,50.92313015,380,0
71,3,2,20,52,0.33,1.5,0,132,1469.119336,893.8806639,31.1345113,46.47338351,380,0
76,3,2,20,52,0.33,1.5,0,46,397.1419514,951.8580486,33.25215119,49.97250592,380,0
75,3,2,20,52,0.33,1.5,0,52,260.6367349,765.3632651,26.74010112,39.91526723,380,0
73,3,2,20,52,0.33,1.5,0,58,472.7615722,937.2384278,31.55242314,48.78717257,380,0
78,3,2,20,52,0.33,1.5,0,32,852.112868,990.887132,33.92305493,52,380,0
74,3,2,20,52,0.33,1.5,0,54,569.8214744,959.1785256,33.31109726,50.69517527,380,0
72,3,2,20,52,0.33,1.5,0,76,906.3991272,942.6008728,32.4233227,49.08584444,380,0
71,3,2,20,52,0.33,1.5,0,133,1469.119336,875.3806639,30.20075893,45.82221225,380,0
76,3,2,20,52,0.33,1.5,0,47,397.1419514,927.8580486,32.58384169,49.79330103,380,0
77,3,2,20,52,0.33,1.5,0,37,122.2149384,999.7850616,34.84,52,380,0
75,3,2,20,52,0.33,1.5,0,53,260.6367349,748.3632651,26.08468456,39.31539954,380,0
73,3,2,20,52,0.33,1.5,0,59,472.7615722,921.7384278,32.20502755,48.00360074,380,0
74,3,2,20,52,0.33,1.5,0,55,569.8214744,945.6785256,32.57650056,49.80292463,380,0
72,3,2,20,52,0.33,1.5,0,77,906.3991272,925.1008728,32.09784171,48.07251757,380,0
76,3,2,20,52,0.33,1.5,0,48,397.1419514,903.8580486,31.74105915,47.32490006,380,0
78,3,2,20,52,0.33,1.5,0,33,1064.519117,995.480883,34.84,52,380,0
71,3,2,20,52,0.33,1.5,0,134,1472.659684,917.3403157,31.15344415,52,380,0
77,3,2,20,52,0.33,1.5,0,38,210.27566,986.72434,34.84,52,380,0
74,3,2,20,52,0.33,1.5,0,56,569.8214744,932.1785256,32.45799436,48.75080279,380,0
73,3,2,20,52,0.33,1.5,0,60,472.7615722,906.2384278,31.53325558,48.95515246,380,0
75,3,2,20,52,0.33,1.5,0,54,260.6367349,803.3632651,28.14672075,42.95051042,380,0
78,3,2,20,52,0.33,1.5,0,34,1070.883632,970.1163683,32.40628602,50.83364192,380,0
72,3,2,20,52,0.33,1.5,0,78,906.3991272,907.6008728,31.37337241,47.43095892,380,0
77,3,2,20,52,0.33,1.5,0,39,212.4556709,965.5443291,33.63340811,50.65983481,380,0
75,3,2,20,52,0.33,1.5,0,55,260.6367349,786.3632651,26.55390166,40.97922158,380,0
73,3,2,20,52,0.33,1.5,0,61,472.7615722,890.7384278,31.29341488,47.13527785,380,0
74,3,2,20,52,0.33,1.5,0,57,569.8214744,918.6785256,30.88349683,48.76795193,380,0
78,3,2,20,52,0.33,1.5,0,35,1070.883632,951.1163683,33.13836988,50.04960342,380,0
76,3,2,20,52,0.33,1.5,0,49,509.4538563,998.5461437,34.69070177,51.9733104,380,0
71,3,2,20,52,0.33,1.5,0,135,1496.358406,969.1415938,32.5634016,52,380,0
72,3,2,20,52,0.33,1.5,0,79,906.3991272,890.1008728,30.87765118,46.23213731,380,0
75,3,2,20,52,0.33,1.5,0,56,260.6367349,769.3632651,27.34086224,40.77078235,380,0
78,3,2,20,52,0.33,1.5,0,36,1071.248628,931.7513723,32.55673094,48.75027302,380,0
77,3,2,20,52,0.33,1.5,0,40,213.3804968,945.6195032,32.93165584,49.63552415,380,0
76,3,2,20,52,0.33,1.5,0,50,517.3875477,968.6124523,33.74267907,51.55363356,380,0
72,3,2,20,52,0.33,1.5,0,80,906.3991272,872.6008728,30.16462819,45.55627109,380,0
73,3,2,20,52,0.33,1.5,0,62,472.7615722,875.2384278,30.5302836,46.38292109,380,0
74,3,2,20,52,0.33,1.5,0,58,570.638434,958.361566,32.58137548,51.26861673,380,0
78,3,2,20,52,0.33,1.5,0,37,1071.248628,912.7513723,32.29626381,47.88443954,380,0
76,3,2,20,52,0.33,1.5,0,51,517.3875477,944.6124523,32.91174106,50.08741827,380,0
72,3,2,20,52,0.33,1.5,0,81,906.3991272,855.1008728,29.78414805,44.43109932,380,0
71,3,2,20,52,0.33,1.5,0,136,1676.731015,998.2689854,34.84,52,380,0
75,3,2,20,52,0.33,1.5,0,57,260.6367349,795.3632651,27.38510004,41.67149435,380,0
77,3,2,20,52,0.33,1.5,0,41,295.3272433,992.6727567,34.75663198,52,380,0
74,3,2,20,52,0.33,1.5,0,59,570.638434,949.861566,32.62290841,49.74075146,380,0
73,3,2,20,52,0.33,1.5,0,63,472.7615722,892.7384278,30.50449893,47.17987502,380,0
78,3,2,20,52,0.33,1.5,0,38,1074.968635,957.0313651,33.4055655,50.42293888,380,0
76,3,2,20,52,0.33,1.5,0,52,517.3875477,936.6124523,32.76064811,49.01088134,380,0
75,3,2,20,52,0.33,1.5,0,58,260.6367349,778.3632651,26.86724522,41.40110813,380,0
74,3,2,20,52,0.33,1.5,0,60,570.638434,936.361566,32.56193518,48.59268514,380,0
72,3,2,20,52,0.33,1.5,0,82,906.3991272,840.6008728,29.14215368,43.78499614,380,0
71,3,2,20,52,0.33,1.5,0,137,1703.292299,988.2077014,34.84,51.91282496,380,0
77,3,2,20,52,0.33,1.5,0,42,358.3664895,984.6335105,33.26055853,51.40042069,380,0
76,3,2,20,52,0.33,1.5,0,53,517.3875477,922.6124523,32.08452625,48.34100813,380,0
73,3,2,20,52,0.33,1.5,0,64,472.7615722,877.2384278,30.57731502,46.44377873,380,0
74,3,2,20,52,0.33,1.5,0,61,580.8582471,970.6417529,33.67629427,51.21723738,380,0
78,3,2,20,52,0.33,1.5,0,39,1245.875546,999.1244543,33.52211546,52,380,0
75,3,2,20,52,0.33,1.5,0,59,260.6367349,761.3632651,26.68825212,39.72186706,380,0
72,3,2,20,52,0.33,1.5,0,83,906.3991272,914.1008728,32.98482097,49.03686427,380,0
71,3,2,20,52,0.33,1.5,0,138,1721.02027,977.9797301,33.39450084,50.97196781,380,0
76,3,2,20,52,0.33,1.5,0,54,517.3875477,898.6124523,31.10489623,47.86363666,380,0
77,3,2,20,52,0.33,1.5,0,43,492.6311237,991.3688763,34.84,52,380,0
75,3,2,20,52,0.33,1.5,0,60,260.6367349,744.3632651,25.89743956,38.74289503,380,0
78,3,2,20,52,0.33,1.5,0,40,1313.757278,978.242722,34.00600668,51.1790405,380,0
73,3,2,20,52,0.33,1.5,0,65,472.7615722,898.7384278,32.73596959,48.13162996,380,0
72,3,2,20,52,0.33,1.5,0,84,906.3991272,896.6008728,31.05824533,46.68625077,380,0
74,3,2,20,52,0.33,1.5,0,62,725.62157,995.37843,34.29002483,52,380,0
78,3,2,20,52,0.33,1.5,0,41,1343.817669,981.1823315,33.72243793,52,380,0
76,3,2,20,52,0.33,1.5,0,55,526.0070952,977.9929048,34.2629202,52,380,0
77,3,2,20,52,0.33,1.5,0,44,496.6503134,968.3496866,33.78260746,51.758523,380,0
75,3,2,20,52,0.33,1.5,0,61,260.6367349,735.3632651,25.54670037,38.40724565,380,0
72,3,2,20,52,0.33,1.5,0,85,907.3557483,935.1442517,34.21643039,49.80615137,380,0
71,3,2,20,52,0.33,1.5,0,139,1876.000739,993.4992614,34.49508861,52,380,0
74,3,2,20,52,0.33,1.5,0,63,730.455938,977.044062,33.99330948,51.27262974,380,0
73,3,2,20,52,0.33,1.5,0,66,484.0228204,975.9771796,33.45450366,51.21844102,380,0
74,3,2,20,52,0.33,1.5,0,64,731.5973949,962.4026051,33.40813038,51.62641564,380,0
75,3,2,20,52,0.33,1.5,0,62,260.6367349,718.3632651,25.0269534,38.0495769,380,0
72,3,2,20,52,0.33,1.5,0,86,907.3557483,917.6442517,31.82938359,48.31765148,380,0
76,3,2,20,52,0.33,1.5,0,56,680.8877347,996.1122653,34.13650677,52,380,0
78,3,2,20,52,0.33,1.5,0,42,1521.510798,999.4892022,34.61702811,52,380,0
77,3,2,20,52,0.33,1.5,0,45,533.6778919,983.3221081,33.93806459,52,380,0
73,3,2,20,52,0.33,1.5,0,67,526.4749171,988.0250829,34.2750456,52,380,0
71,3,2,20,52,0.33,1.5,0,140,1891.848459,983.1515407,33.70919802,51.07643844,380,0
74,3,2,20,52,0.33,1.5,0,65,731.5973949,948.9026051,33.03805103,49.28102405,380,0
75,3,2,20,52,0.33,1.5,0,63,260.6367349,701.3632651,24.7366522,37.42654185,380,0
76,3,2,20,52,0.33,1.5,0,57,682.5475373,970.4524627,33.37841248,50.83712984,380,0
71,3,2,20,52,0.33,1.5,0,141,1894.355851,962.1441494,33.55976862,50.4022072,380,0
72,3,2,20,52,0.33,1.5,0,87,907.3557483,900.1442517,31.49352596,46.88026407,380,0
78,3,2,20,52,0.33,1.5,0,43,1725.509234,994.4907658,34.84,52,380,0
74,3,2,20,52,0.33,1.5,0,66,731.5973949,935.4026051,32.75931093,50.27198906,380,0
73,3,2,20,52,0.33,1.5,0,68,543.450564,988.549436,34.11307444,51.574017,380,0
77,3,2,20,52,0.33,1.5,0,46,559.8626016,989.1373984,34.04951458,51.42892231,380,0
76,3,2,20,52,0.33,1.5,0,58,683.0226152,945.9773848,32.41714501,49.71783991,380,0
75,3,2,20,52,0.33,1.5,0,64,260.6367349,842.3632651,28.55577559,45.83679667,380,0
76,3,2,20,52,0.33,1.5,0,59,683.0226152,921.9773848,32.05139637,48.27255309,380,0
72,3,2,20,52,0.33,1.5,0,88,909.9524086,911.0475914,30.63391535,48.10115417,380,0
77,3,2,20,52,0.33,1.5,0,47,587.1227068,981.8772932,34.05611351,51.95485653,380,0
74,3,2,20,52,0.33,1.5,0,67,780.2288121,991.2711879,34.61183037,52,380,0
73,3,2,20,52,0.33,1.5,0,69,620.1726338,987.3273662,34.15873583,52,380,0
71,3,2,20,52,0.33,1.5,0,142,1894.355851,943.6441494,31.94737702,48.97644017,380,0
78,3,2,20,52,0.33,1.5,0,44,2006.751867,993.2481333,34.68466441,52,380,0
76,3,2,20,52,0.33,1.5,0,60,683.0226152,897.9773848,31.15977586,46.85031462,380,0
75,3,2,20,52,0.33,1.5,0,65,260.6367349,914.3632651,31.1218435,49.92326228,380,0
72,3,2,20,52,0.33,1.5,0,89,909.9524086,893.5475914,30.9690555,47.4517875,380,0
74,3,2,20,52,0.33,1.5,0,68,790.2368714,984.7631286,34.14889671,51.4454277,380,0
77,3,2,20,52,0.33,1.5,0,48,588.0863026,961.9136974,33.35044089,51.12985593,380,0
76,3,2,20,52,0.33,1.5,0,61,696.1414776,959.8585224,34.84,52,380,0
73,3,2,20,52,0.33,1.5,0,70,644.8457772,984.1542228,34.22709228,51.29001987,380,0
75,3,2,20,52,0.33,1.5,0,66,260.6367349,904.3632651,31.38570128,48.09692238,380,0
78,3,2,20,52,0.33,1.5,0,45,2022.589366,979.4106341,34.47406582,51.52335477,380,0
74,3,2,20,52,0.33,1.5,0,69,792.8417613,968.6582387,33.84428625,50.63382624,380,0
72,3,2,20,52,0.33,1.5,0,90,909.9524086,891.0475914,30.79949979,47.37665978,380,0
77,3,2,20,52,0.33,1.5,0,49,588.0863026,942.9136974,31.72753061,49.50017372,380,0
71,3,2,20,52,0.33,1.5,0,143,1930.505242,983.9947581,33.62192056,52,380,0
76,3,2,20,52,0.33,1.5,0,62,696.1414776,935.8585224,32.48848691,49.36423858,380,0
75,3,2,20,52,0.33,1.5,0,67,260.6367349,887.3632651,30.90181795,46.44296667,380,0
77,3,2,20,52,0.33,1.5,0,50,588.0863026,923.9136974,32.13293984,48.23370684,380,0
74,3,2,20,52,0.33,1.5,0,70,836.6420125,993.3579875,34.0306859,51.92490737,380,0
73,3,2,20,52,0.33,1.5,0,71,683.7471141,991.7528859,34.24010964,52,380,0
78,3,2,20,52,0.33,1.5,0,46,2024.770194,968.2298058,33.78616354,51.8085082,380,0
76,3,2,20,52,0.33,1.5,0,63,696.1414776,911.8585224,31.5600801,48.88085278,380,0
72,3,2,20,52,0.33,1.5,0,91,955.5014192,987.9985808,34.84,51.8410493,380,0
77,3,2,20,52,0.33,1.5,0,51,588.0863026,904.9136974,31.80133641,48.02350721,380,0
75,3,2,20,52,0.33,1.5,0,68,260.6367349,870.3632651,30.27477074,45.29272813,380,0
73,3,2,20,52,0.33,1.5,0,72,689.4048085,970.5951915,33.44977792,51.6411488,380,0
76,3,2,20,52,0.33,1.5,0,64,696.6881585,907.3118415,31.42972,47.45538746,380,0
71,3,2,20,52,0.33,1.5,0,144,1939.22146,985.7785397,34.44987567,52,380,0
78,3,2,20,52,0.33,1.5,0,47,2044.619695,969.3803046,33.45449104,51.53037328,380,0
74,3,2,20,52,0.33,1.5,0,71,989.9606593,998.5393407,31.87,52,380,0
75,3,2,20,52,0.33,1.5,0,69,260.6367349,853.3632651,28.73883848,45.52563542,380,0
72,3,2,20,52,0.33,1.5,0,92,979.9741702,982.0258298,34.0773486,51.35238478,380,0
77,3,2,20,52,0.33,1.5,0,52,588.0863026,885.9136974,30.70884846,46.11084893,380,0
73,3,2,20,52,0.33,1.5,0,73,689.4048085,955.0951915,33.9188628,50.11618854,380,0
78,3,2,20,52,0.33,1.5,0,48,2044.619695,950.3803046,33.41500073,50.0078365,380,0
71,3,2,20,52,0.33,1.5,0,145,1962.442493,982.0575071,33.41425309,51.77271737,380,0
76,3,2,20,52,0.33,1.5,0,65,793.2001396,995.7998604,34.00434892,52,380,0
74,3,2,20,52,0.33,1.5,0,72,1173.918701,994.0812988,34.61530408,51.96730997,380,0
77,3,2,20,52,0.33,1.5,0,53,588.0863026,892.9136974,30.88246899,48.08114195,380,0
73,3,2,20,52,0.33,1.5,0,74,690.1868927,938.8131073,32.29238349,49.56515443,380,0
75,3,2,20,52,0.33,1.5,0,70,332.0023359,994.9976641,34.84,52,380,0
78,3,2,20,52,0.33,1.5,0,49,2044.619695,931.3803046,32.07648089,48.80627558,380,0
72,3,2,20,52,0.33,1.5,0,93,1097.739177,992.7608234,34.46090076,52,380,0
74,3,2,20,52,0.33,1.5,0,73,1179.62865,974.8713501,34.2737211,51.02450623,380,0
71,3,2,20,52,0.33,1.5,0,146,1963.706118,962.2938823,33.49770199,50.7312545,380,0
77,3,2,20,52,0.33,1.5,0,54,588.0863026,873.9136974,30.20746812,45.39643401,380,0
75,3,2,20,52,0.33,1.5,0,71,346.6262759,982.3737241,34.11789882,51.09808398,380,0
76,3,2,20,52,0.33,1.5,0,66,842.4405004,999.5594996,27.35221444,52,380,0
78,3,2,20,52,0.33,1.5,0,50,2044.619695,912.3803046,31.63198772,48.45126956,380,0
73,3,2,20,52,0.33,1.5,0,75,739.9878867,994.5121133,34.84,52,380,0
74,3,2,20,52,0.33,1.5,0,74,1180.105231,960.8947695,33.40569111,51.49873629,380,0
77,3,2,20,52,0.33,1.5,0,55,588.0863026,854.9136974,29.72685678,44.46309614,380,0
72,3,2,20,52,0.33,1.5,0,94,1205.293868,988.7061315,34.64864083,51.81537326,380,0
78,3,2,20,52,0.33,1.5,0,51,2044.619695,893.3803046,32.01013977,47.22090506,380,0
71,3,2,20,52,0.33,1.5,0,147,1963.706118,943.7938823,32.77583912,49.07077907,380,0
76,3,2,20,52,0.33,1.5,0,67,853.5317929,964.4682071,32.83438974,50.28159528,380,0
75,3,2,20,52,0.33,1.5,0,72,538.5371738,998.4628262,33.19983272,52,380,0
74,3,2,20,52,0.33,1.5,0,75,1180.105231,947.3947695,32.36251833,50.91577143,380,0
73,3,2,20,52,0.33,1.5,0,76,824.486927,993.513073,34.32272868,52,380,0
78,3,2,20,52,0.33,1.5,0,52,2044.619695,874.3803046,29.36394841,46.62950784,380,0
77,3,2,20,52,0.33,1.5,0,56,596.4941887,950.5058113,34.56571578,52,380,0
72,3,2,20,52,0.33,1.5,0,95,1207.130982,969.3690185,33.78208184,50.44070458,380,0
74,3,2,20,52,0.33,1.5,0,76,1180.105231,933.8947695,32.40015902,48.3908398,380,0
76,3,2,20,52,0.33,1.5,0,68,853.5317929,940.4682071,32.76746714,51.1324483,380,0
73,3,2,20,52,0.33,1.5,0,77,826.5523981,975.9476019,33.81795309,50.79610705,380,0
71,3,2,20,52,0.33,1.5,0,148,1963.706118,925.2938823,30.71454558,49.14708268,380,0
78,3,2,20,52,0.33,1.5,0,53,2044.619695,855.3803046,30.01159292,45.28933614,380,0
75,3,2,20,52,0.33,1.5,0,73,670.1263652,1000.873635,34.61461227,52,380,0
72,3,2,20,52,0.33,1.5,0,96,1207.501787,951.4982128,33.23173507,49.59378621,380,0
73,3,2,20,52,0.33,1.5,0,78,826.5523981,960.4476019,34.15574227,50.58918182,380,0
74,3,2,20,52,0.33,1.5,0,77,1180.105231,920.3947695,31.82697224,47.77920481,380,0
76,3,2,20,52,0.33,1.5,0,69,873.9185545,975.0814455,34.84,51.75046682,380,0
77,3,2,20,52,0.33,1.5,0,57,778.8510259,995.1489741,34.19882654,52,380,0
78,3,2,20,52,0.33,1.5,0,54,2044.619695,836.3803046,29.21981758,43.71422005,380,0
71,3,2,20,52,0.33,1.5,0,149,1963.706118,906.7938823,31.99155673,47.36105516,380,0
75,3,2,20,52,0.33,1.5,0,74,731.777551,980.222449,34.20096123,51.25585061,380,0
73,3,2,20,52,0.33,1.5,0,79,836.9158845,963.5841155,33.59044755,50.21894834,380,0
72,3,2,20,52,0.33,1.5,0,97,1291.899734,990.6002655,34.59840245,51.84873959,380,0
74,3,2,20,52,0.33,1.5,0,78,1184.537684,934.4623165,32.45304901,48.7868505,380,0
77,3,2,20,52,0.33,1.5,0,58,784.0318296,972.9681704,34.02806785,50.82216199,380,0
76,3,2,20,52,0.33,1.5,0,70,1050.75594,996.2440604,34.33021076,52,380,0
71,3,2,20,52,0.33,1.5,0,150,1963.706118,888.2938823,32.55282976,46.71093284,380,0
72,3,2,20,52,0.33,1.5,0,98,1296.368838,968.6311624,33.81817828,50.98749376,380,0
74,3,2,20,52,0.33,1.5,0,79,1184.537684,920.9623165,32.00121821,48.60737722,380,0
78,3,2,20,52,0.33,1.5,0,55,2098.994263,997.0057371,34.66529726,52,380,0
75,3,2,20,52,0.33,1.5,0,75,839.882421,1001.117579,34.84,52,380,0
73,3,2,20,52,0.33,1.5,0,80,914.9892984,994.0107016,34.73836432,52,380,0
72,3,2,20,52,0.33,1.5,0,99,1304.167018,963.3329822,33.59611718,51.11667417,380,0
77,3,2,20,52,0.33,1.5,0,59,784.0318296,953.9681704,32.97958739,50.34769516,380,0
71,3,2,20,52,0.33,1.5,0,151,1963.706118,869.7938823,30.33912016,45.77657639,380,0
74,3,2,20,52,0.33,1.5,0,80,1190.493375,937.5066249,32.62791472,50.33352899,380,0
78,3,2,20,52,0.33,1.5,0,56,2169.447196,991.5528043,33.29379408,51.53222128,380,0
75,3,2,20,52,0.33,1.5,0,76,844.8250309,979.1749691,33.92856098,50.80853594,380,0
76,3,2,20,52,0.33,1.5,0,71,1265.612267,990.3877327,34.77416654,52,380,0
73,3,2,20,52,0.33,1.5,0,81,1005.444654,991.0553462,29.6860635,52,380,0
72,3,2,20,52,0.33,1.5,0,100,1316.551723,988.4482774,33.37344345,52,380,0
77,3,2,20,52,0.33,1.5,0,60,946.9356114,1004.064389,33.17347606,52,380,0
75,3,2,20,52,0.33,1.5,0,77,862.9630088,974.0369912,33.95360469,50.72190636,380,0
72,3,2,20,52,0.33,1.5,0,101,1321.83619,965.6638102,34.2195872,51.06018631,380,0
71,3,2,20,52,0.33,1.5,0,152,1963.706118,851.2938823,29.26212932,45.95777152,380,0
78,3,2,20,52,0.33,1.5,0,57,2340.843901,1003.156099,31.54,52,380,0
74,3,2,20,52,0.33,1.5,0,81,1377.194597,995.3054027,34.44075671,52,380,0
73,3,2,20,52,0.33,1.5,0,82,1064.480334,990.5196663,33.64881105,52,380,0
76,3,2,20,52,0.33,1.5,0,72,1375.948442,991.0515577,34.62428111,52,380,0
75,3,2,20,52,0.33,1.5,0,78,863.2810111,956.7189889,33.42551355,50.14405371,380,0
77,3,2,20,52,0.33,1.5,0,61,988.4317714,985.5682286,34.04042245,51.24594729,380,0
74,3,2,20,52,0.33,1.5,0,82,1394.428,983.572,34.4613702,51.66752605,380,0
78,3,2,20,52,0.33,1.5,0,58,2355.034125,969.9658747,33.97200808,51.96906953,380,0
72,3,2,20,52,0.33,1.5,0,102,1322.164073,947.8359274,33.08142844,49.27898988,380,0
71,3,2,20,52,0.33,1.5,0,153,1963.706118,832.7938823,29.08814116,43.7703524,380,0
73,3,2,20,52,0.33,1.5,0,83,1069.587391,969.9126092,33.58086704,52,380,0
76,3,2,20,52,0.33,1.5,0,73,1451.77101,994.2289901,34.64671231,52,380,0
75,3,2,20,52,0.33,1.5,0,79,863.2810111,939.7189889,30.71069412,49.27745203,380,0
77,3,2,20,52,0.33,1.5,0,62,1049.177681,987.8223194,32.78328015,51.79876567,380,0
74,3,2,20,52,0.33,1.5,0,83,1395.361669,969.1383313,33.82189728,51.13695089,380,0
78,3,2,20,52,0.33,1.5,0,59,2355.034125,950.9658747,33.02739358,49.45329507,380,0
75,3,2,20,52,0.33,1.5,0,80,863.2810111,922.7189889,31.29210259,48.70115339,380,0
72,3,2,20,52,0.33,1.5,0,103,1322.164073,930.3359274,32.52248957,48.58511555,380,0
71,3,2,20,52,0.33,1.5,0,154,1963.706118,814.2938823,28.44845224,43.03814965,380,0
74,3,2,20,52,0.33,1.5,0,84,1395.361669,955.6383313,33.33223472,50.12466043,380,0
76,3,2,20,52,0.33,1.5,0,74,1490.838886,974.1611145,32.53943676,52,380,0
78,3,2,20,52,0.33,1.5,0,60,2355.034125,931.9658747,32.30584052,48.5498032,380,0
75,3,2,20,52,0.33,1.5,0,81,863.2810111,905.7189889,31.59173556,47.14791624,380,0
73,3,2,20,52,0.33,1.5,0,84,1208.518975,997.4810247,34.84,52,380,0
