[run number],connect-number,resource-abundance,altruist-number,Max.Resource,Shared,hardship,miser-number,[step],sum [Waste] of misers,sum [Harvest] of misers,min [Harvest] of misers,max [Harvest] of misers,count (misers) with [Harvest <= 0]
5,3,2,0,52,0.33,0.1,20,45,7600.5,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,45,7650,991,6,52,0
2,3,2,0,52,0.33,0.1,20,58,7852,1038,50,52,0
8,3,2,0,52,0.33,0.1,20,49,6666,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,44,6473,1024,48,52,0
1,3,2,0,52,0.33,0.1,20,45,6988,1028,43,52,0
4,3,2,0,52,0.33,0.1,20,48,8051.5,1037.5,50.5,52,0
2,3,2,0,52,0.33,0.1,20,59,8030,1038,50,52,0
6,3,2,0,52,0.33,0.1,20,46,7515.5,1023.5,49,52,0
5,3,2,0,52,0.33,0.1,20,46,7804.5,1039.5,51.5,52,0
3,3,2,0,52,0.33,0.1,20,46,7861,994,6,52,0
2,3,2,0,52,0.33,0.1,20,60,8228,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,50,6885.5,1038,50,52,0
5,3,2,0,52,0.33,0.1,20,47,7904.5,1030,50,52,0
1,3,2,0,52,0.33,0.1,20,46,7296,1038,50,52,0
7,3,2,0,52,0.33,0.1,20,45,6537,1018,48,52,0
4,3,2,0,52,0.33,0.1,20,49,8266,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,47,7698.5,1031.5,48,52,0
3,3,2,0,52,0.33,0.1,20,47,8030.5,992.5,6,52,0
5,3,2,0,52,0.33,0.1,20,48,8090.5,1031.5,48,52,0
2,3,2,0,52,0.33,0.1,20,61,8431,1039,51,52,0
8,3,2,0,52,0.33,0.1,20,51,7142.5,1039.5,51.5,52,0
4,3,2,0,52,0.33,0.1,20,50,8454,1040,52,52,0
5,3,2,0,52,0.33,0.1,20,49,8090.5,1014,46,52,0
1,3,2,0,52,0.33,0.1,20,47,7483.5,1034.5,49,52,0
7,3,2,0,52,0.33,0.1,20,46,6743,1035,50,52,0
6,3,2,0,52,0.33,0.1,20,48,7969,1035,48,52,0
2,3,2,0,52,0.33,0.1,20,62,8615,1037,50,52,0
5,3,2,0,52,0.33,0.1,20,50,8131,1008,44,52,0
3,3,2,0,52,0.33,0.1,20,48,8274,994,6,52,0
8,3,2,0,52,0.33,0.1,20,52,7310.5,1040,52,52,0
1,3,2,0,52,0.33,0.1,20,48,7709,1036,49,52,0
4,3,2,0,52,0.33,0.1,20,51,8732.5,1036.5,50,52,0
7,3,2,0,52,0.33,0.1,20,47,6897.5,1028.5,50,52,0
2,3,2,0,52,0.33,0.1,20,63,8765.5,1029.5,49,52,0
6,3,2,0,52,0.33,0.1,20,49,8179,1039,51,52,0
5,3,2,0,52,0.33,0.1,20,51,8314.5,1031,46,52,0
3,3,2,0,52,0.33,0.1,20,49,8506,992,6,52,0
2,3,2,0,52,0.33,0.1,20,64,8855.5,1014.5,47,52,0
1,3,2,0,52,0.33,0.1,20,49,7796.5,1029.5,50,52,0
6,3,2,0,52,0.33,0.1,20,50,8200.5,1022.5,49,52,0
7,3,2,0,52,0.33,0.1,20,48,6997.5,1020.5,48,52,0
4,3,2,0,52,0.33,0.1,20,52,8990,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,53,7542.5,1039.5,51.5,52,0
5,3,2,0,52,0.33,0.1,20,52,8467.5,1037.5,50,52,0
2,3,2,0,52,0.33,0.1,20,65,9072,1037,49,52,0
3,3,2,0,52,0.33,0.1,20,50,8686,993,6,52,0
1,3,2,0,52,0.33,0.1,20,50,7924.5,1032.5,49,52,0
6,3,2,0,52,0.33,0.1,20,51,8387,1033,50,52,0
7,3,2,0,52,0.33,0.1,20,49,7101.5,1028.5,50,52,0
4,3,2,0,52,0.33,0.1,20,53,9201,1039,51,52,0
8,3,2,0,52,0.33,0.1,20,54,7768.5,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,66,9236.5,1035.5,50,52,0
5,3,2,0,52,0.33,0.1,20,53,8716.5,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,51,8914,994,6,52,0
1,3,2,0,52,0.33,0.1,20,51,8140,1038,50,52,0
6,3,2,0,52,0.33,0.1,20,52,8610,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,50,7273,1035,48,52,0
4,3,2,0,52,0.33,0.1,20,54,9448,1038,50,52,0
8,3,2,0,52,0.33,0.1,20,55,8013,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,67,9429,1038,50,52,0
3,3,2,0,52,0.33,0.1,20,52,9095,991,6,52,0
5,3,2,0,52,0.33,0.1,20,54,8915,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,53,9163.5,983.5,6,52,0
2,3,2,0,52,0.33,0.1,20,68,9624,1036,50,52,0
1,3,2,0,52,0.33,0.1,20,52,8384,1036,48,52,0
6,3,2,0,52,0.33,0.1,20,53,8823,1038,50,52,0
8,3,2,0,52,0.33,0.1,20,56,8227.5,1036,50,52,0
7,3,2,0,52,0.33,0.1,20,51,7486,1039,51,52,0
4,3,2,0,52,0.33,0.1,20,55,9683.5,1038.5,50.5,52,0
5,3,2,0,52,0.33,0.1,20,55,9135.5,1038,50,52,0
1,3,2,0,52,0.33,0.1,20,53,8457.5,1028.5,50,52,0
4,3,2,0,52,0.33,0.1,20,56,9737.5,1019.5,49,52,0
2,3,2,0,52,0.33,0.1,20,69,9818.5,1036.5,50,52,0
6,3,2,0,52,0.33,0.1,20,54,9012,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,54,9408,988,6,52,0
8,3,2,0,52,0.33,0.1,20,57,8468,1038,50,52,0
7,3,2,0,52,0.33,0.1,20,52,7679,1037,50,52,0
6,3,2,0,52,0.33,0.1,20,55,9012,1021,50,52,0
4,3,2,0,52,0.33,0.1,20,57,9852,1017,48,52,0
5,3,2,0,52,0.33,0.1,20,56,9384.5,1039.5,51.5,52,0
2,3,2,0,52,0.33,0.1,20,70,9998,1037,50,52,0
1,3,2,0,52,0.33,0.1,20,54,8675,1039,51,52,0
3,3,2,0,52,0.33,0.1,20,55,9585,993,6,52,0
6,3,2,0,52,0.33,0.1,20,56,9226,1036,50,52,0
8,3,2,0,52,0.33,0.1,20,58,8730.5,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,53,7921,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,58,9975,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,71,10186.5,1039.5,51.5,52,0
5,3,2,0,52,0.33,0.1,20,57,9600.5,1038,50,52,0
1,3,2,0,52,0.33,0.1,20,55,8919,1039,51.5,52,0
3,3,2,0,52,0.33,0.1,20,56,9811,994,6,52,0
6,3,2,0,52,0.33,0.1,20,57,9414.5,1037.5,50,52,0
8,3,2,0,52,0.33,0.1,20,59,8923.5,1039.5,51.5,52,0
7,3,2,0,52,0.33,0.1,20,54,8059,1034,50,52,0
4,3,2,0,52,0.33,0.1,20,59,10234,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,72,10303,1032,50,52,0
6,3,2,0,52,0.33,0.1,20,58,9469,1022,48,52,0
5,3,2,0,52,0.33,0.1,20,58,9885,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,73,10378.5,1017.5,48,52,0
1,3,2,0,52,0.33,0.1,20,56,9151,1038,50,52,0
3,3,2,0,52,0.33,0.1,20,57,9997,994,6,52,0
8,3,2,0,52,0.33,0.1,20,60,9123.5,1038,50,52,0
4,3,2,0,52,0.33,0.1,20,60,10450,1036,50.5,52,0
7,3,2,0,52,0.33,0.1,20,55,8229,1038,51,52,0
1,3,2,0,52,0.33,0.1,20,57,9236,1020,48,52,0
6,3,2,0,52,0.33,0.1,20,59,9668,1036,50,52,0
5,3,2,0,52,0.33,0.1,20,59,10089,1038.5,50.5,52,0
2,3,2,0,52,0.33,0.1,20,74,10574,1034,48,52,0
1,3,2,0,52,0.33,0.1,20,58,9325.5,1016.5,46,52,0
7,3,2,0,52,0.33,0.1,20,56,8260.5,1018.5,50,52,0
3,3,2,0,52,0.33,0.1,20,58,10258,994,6,52,0
4,3,2,0,52,0.33,0.1,20,61,10708,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,61,9368,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,75,10784,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,60,9925,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,57,8260.5,995.5,48,52,0
5,3,2,0,52,0.33,0.1,20,60,10279,1040,52,52,0
1,3,2,0,52,0.33,0.1,20,59,9496,1032,47,52,0
3,3,2,0,52,0.33,0.1,20,59,10509,993,6,52,0
2,3,2,0,52,0.33,0.1,20,76,10987.5,1039.5,51.5,52,0
4,3,2,0,52,0.33,0.1,20,62,10911.5,1036.5,50,52,0
8,3,2,0,52,0.33,0.1,20,62,9592.5,1038,50,52,0
5,3,2,0,52,0.33,0.1,20,61,10397.5,1030,50,52,0
6,3,2,0,52,0.33,0.1,20,61,10192,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,58,8385,1027,47.5,52,0
1,3,2,0,52,0.33,0.1,20,60,9706,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,77,11086,1030,50,52,0
3,3,2,0,52,0.33,0.1,20,60,10721.5,990.5,6,52,0
8,3,2,0,52,0.33,0.1,20,63,9821,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,63,10953,1018,48,52,0
5,3,2,0,52,0.33,0.1,20,62,10633,1038,50,52,0
6,3,2,0,52,0.33,0.1,20,62,10467,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,78,11239,1023,48,52,0
7,3,2,0,52,0.33,0.1,20,59,8553,1032,46,52,0
1,3,2,0,52,0.33,0.1,20,61,9927,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,61,10948,992,6,52,0
8,3,2,0,52,0.33,0.1,20,64,10049.5,1040,52,52,0
5,3,2,0,52,0.33,0.1,20,63,10862.5,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,64,11009,1001,46,52,0
2,3,2,0,52,0.33,0.1,20,79,11392.5,1038.5,51,52,0
6,3,2,0,52,0.33,0.1,20,63,10510.5,1023.5,50,52,0
3,3,2,0,52,0.33,0.1,20,62,10948,975,6,52,0
7,3,2,0,52,0.33,0.1,20,60,8790.5,1034.5,48,52,0
1,3,2,0,52,0.33,0.1,20,62,10147,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,80,11590,1040,52,52,0
5,3,2,0,52,0.33,0.1,20,64,11071,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,65,10244,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,64,10681,1034,48,52,0
4,3,2,0,52,0.33,0.1,20,65,11201,1027,47.5,52,0
1,3,2,0,52,0.33,0.1,20,63,10153.5,1020.5,50,52,0
3,3,2,0,52,0.33,0.1,20,63,11079,975,6,52,0
7,3,2,0,52,0.33,0.1,20,61,9024,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,81,11751.5,1037.5,50,52,0
1,3,2,0,52,0.33,0.1,20,64,10266,1023,48,52,0
5,3,2,0,52,0.33,0.1,20,65,11301,1038.5,50.5,52,0
8,3,2,0,52,0.33,0.1,20,66,10421.5,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,66,11416,1034,46,52,0
6,3,2,0,52,0.33,0.1,20,65,10865,1036,50,52,0
3,3,2,0,52,0.33,0.1,20,64,11155.5,977.5,6,52,0
2,3,2,0,52,0.33,0.1,20,82,11931,1034,48,52,0
7,3,2,0,52,0.33,0.1,20,62,9180,1037,50,52,0
4,3,2,0,52,0.33,0.1,20,67,11416,1010,44.5,52,0
1,3,2,0,52,0.33,0.1,20,65,10424,1036,49,52,0
5,3,2,0,52,0.33,0.1,20,66,11558,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,66,11104.5,1039.5,51.5,52,0
8,3,2,0,52,0.33,0.1,20,67,10646,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,65,11341,990,6,52,0
2,3,2,0,52,0.33,0.1,20,83,12104,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,63,9351.5,1031.5,50,52,0
7,3,2,0,52,0.33,0.1,20,64,9351.5,1008.5,48,52,0
1,3,2,0,52,0.33,0.1,20,66,10524.5,1025.5,49,52,0
6,3,2,0,52,0.33,0.1,20,67,11279.5,1032.5,50,52,0
4,3,2,0,52,0.33,0.1,20,68,11638,1039,51,52,0
5,3,2,0,52,0.33,0.1,20,67,11753.5,1039,51.5,52,0
8,3,2,0,52,0.33,0.1,20,68,10867,1038.5,50.5,52,0
2,3,2,0,52,0.33,0.1,20,84,12303,1038,50,52,0
3,3,2,0,52,0.33,0.1,20,66,11549,993,6,52,0
1,3,2,0,52,0.33,0.1,20,67,10681,1031,48,52,0
7,3,2,0,52,0.33,0.1,20,65,9532,1039,51,52,0
6,3,2,0,52,0.33,0.1,20,68,11457.5,1035.5,48,52,0
3,3,2,0,52,0.33,0.1,20,67,11613,983,6,52,0
4,3,2,0,52,0.33,0.1,20,69,11920,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,85,12480,1038,51,52,0
8,3,2,0,52,0.33,0.1,20,69,11140,1040,52,52,0
5,3,2,0,52,0.33,0.1,20,68,11942,1038,50.5,52,0
1,3,2,0,52,0.33,0.1,20,68,10853,1037,50,52,0
3,3,2,0,52,0.33,0.1,20,68,11674,975,6,52,0
7,3,2,0,52,0.33,0.1,20,66,9758,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,86,12647.5,1039.5,51.5,52,0
6,3,2,0,52,0.33,0.1,20,69,11679.5,1037.5,50,52,0
5,3,2,0,52,0.33,0.1,20,69,12066.5,1033,50,52,0
4,3,2,0,52,0.33,0.1,20,70,12115,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,87,12660,1016,50,52,0
3,3,2,0,52,0.33,0.1,20,69,11865.5,989.5,6,52,0
1,3,2,0,52,0.33,0.1,20,69,11076,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,88,12741.5,1016.5,48,52,0
5,3,2,0,52,0.33,0.1,20,70,12258,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,71,12375,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,70,11322.5,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,70,11989.5,981.5,6,52,0
2,3,2,0,52,0.33,0.1,20,89,12903.5,1034.5,48,52,0
5,3,2,0,52,0.33,0.1,20,71,12421.5,1036,50,52,0
1,3,2,0,52,0.33,0.1,20,70,11270.5,1037.5,50.5,52,0
7,3,2,0,52,0.33,0.1,20,67,9951,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,71,12022.5,969.5,6,52,0
4,3,2,0,52,0.33,0.1,20,72,12478,1027,50,52,0
2,3,2,0,52,0.33,0.1,20,90,12922,1013,46,52,0
6,3,2,0,52,0.33,0.1,20,70,11830.5,1033.5,50,52,0
3,3,2,0,52,0.33,0.1,20,72,12036.5,952.5,6,52,0
8,3,2,0,52,0.33,0.1,20,71,11497,1039,51,52,0
5,3,2,0,52,0.33,0.1,20,72,12504,1034,49,52,0
2,3,2,0,52,0.33,0.1,20,91,13000,1004,44,52,0
4,3,2,0,52,0.33,0.1,20,73,12499,1010,48,52,0
7,3,2,0,52,0.33,0.1,20,68,10178,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,71,12038,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,92,13194,1032,48,52,0
3,3,2,0,52,0.33,0.1,20,73,12207,988,6,52,0
5,3,2,0,52,0.33,0.1,20,73,12691.5,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,74,12688.5,1029.5,47.5,52,0
1,3,2,0,52,0.33,0.1,20,71,11472,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,69,10305.5,1036.5,50,52,0
2,3,2,0,52,0.33,0.1,20,93,13452,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,72,12263.5,1039.5,51.5,52,0
7,3,2,0,52,0.33,0.1,20,70,10329.5,1017.5,48,52,0
5,3,2,0,52,0.33,0.1,20,74,12898,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,75,12933,1037,49,52,0
1,3,2,0,52,0.33,0.1,20,72,11698,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,94,13628,1038,50,52,0
8,3,2,0,52,0.33,0.1,20,72,11661.5,1038,51,52,0
3,3,2,0,52,0.33,0.1,20,74,12410,992,6,52,0
6,3,2,0,52,0.33,0.1,20,73,12444.5,1038.5,51,52,0
5,3,2,0,52,0.33,0.1,20,75,13134.5,1040,52,52,0
7,3,2,0,52,0.33,0.1,20,71,10512,1036,49,52,0
2,3,2,0,52,0.33,0.1,20,95,13851,1040,52,52,0
1,3,2,0,52,0.33,0.1,20,73,11908,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,76,13135,1038,50.5,52,0
6,3,2,0,52,0.33,0.1,20,74,12657,1039,51,52,0
3,3,2,0,52,0.33,0.1,20,75,12600,994,6,52,0
8,3,2,0,52,0.33,0.1,20,73,11881.5,1039.5,51.5,52,0
2,3,2,0,52,0.33,0.1,20,96,14112,1038,50,52,0
5,3,2,0,52,0.33,0.1,20,76,13371,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,77,13253.5,1024.5,49,52,0
7,3,2,0,52,0.33,0.1,20,72,10716.5,1036.5,50,52,0
1,3,2,0,52,0.33,0.1,20,74,12110.5,1038.5,50.5,52,0
6,3,2,0,52,0.33,0.1,20,75,12856,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,74,12145.5,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,76,12807,993,6,52,0
2,3,2,0,52,0.33,0.1,20,97,14308,1039,51,52,0
5,3,2,0,52,0.33,0.1,20,77,13599.5,1038,50,52,0
4,3,2,0,52,0.33,0.1,20,78,13355,1022,47.5,52,0
2,3,2,0,52,0.33,0.1,20,98,14452,1026,49,52,0
7,3,2,0,52,0.33,0.1,20,73,10895,1035,49,52,0
1,3,2,0,52,0.33,0.1,20,75,12325.5,1036.5,50,52,0
6,3,2,0,52,0.33,0.1,20,76,13074,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,99,14570.5,1028.5,47,52,0
5,3,2,0,52,0.33,0.1,20,78,13830.5,1038.5,51,52,0
3,3,2,0,52,0.33,0.1,20,77,12993,994,6,52,0
8,3,2,0,52,0.33,0.1,20,75,12359,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,79,13550.5,1036.5,50,52,0
2,3,2,0,52,0.33,0.1,20,100,14737.5,1032.5,45,52,0
7,3,2,0,52,0.33,0.1,20,74,11070.5,1027.5,47.5,52,0
1,3,2,0,52,0.33,0.1,20,76,12532,1040,52,52,0
5,3,2,0,52,0.33,0.1,20,79,14004.5,1038,50,52,0
6,3,2,0,52,0.33,0.1,20,77,13362,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,78,13208.5,993.5,6,52,0
8,3,2,0,52,0.33,0.1,20,76,12575.5,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,101,14909.5,1039.5,51.5,52,0
1,3,2,0,52,0.33,0.1,20,77,12547,1021,50,52,0
4,3,2,0,52,0.33,0.1,20,80,13779,1036,50,52,0
5,3,2,0,52,0.33,0.1,20,80,14242.5,1038.5,51,52,0
7,3,2,0,52,0.33,0.1,20,75,11250,1035,48,52,0
6,3,2,0,52,0.33,0.1,20,78,13566.5,1038.5,50.5,52,0
3,3,2,0,52,0.33,0.1,20,79,13442,993,6,52,0
8,3,2,0,52,0.33,0.1,20,77,12769,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,102,15070,1040,52,52,0
1,3,2,0,52,0.33,0.1,20,78,12547,1000,48,52,0
4,3,2,0,52,0.33,0.1,20,81,14008.5,1038.5,50.5,52,0
5,3,2,0,52,0.33,0.1,20,81,14498,1039.5,51.5,52,0
7,3,2,0,52,0.33,0.1,20,76,11433.5,1038.5,50.5,52,0
2,3,2,0,52,0.33,0.1,20,103,15290,1040,52,52,0
8,3,2,0,52,0.33,0.1,20,78,12949.5,1036,50.5,52,0
6,3,2,0,52,0.33,0.1,20,79,13783,1038,50,52,0
3,3,2,0,52,0.33,0.1,20,80,13701.5,992.5,6,52,0
1,3,2,0,52,0.33,0.1,20,79,12760.5,1037.5,50.5,52,0
4,3,2,0,52,0.33,0.1,20,82,14274.5,1039.5,51.5,52,0
2,3,2,0,52,0.33,0.1,20,104,15485,1037,50,52,0
5,3,2,0,52,0.33,0.1,20,82,14715.5,1038.5,50.5,52,0
8,3,2,0,52,0.33,0.1,20,79,13013.5,1025.5,49,52,0
6,3,2,0,52,0.33,0.1,20,80,14007,1038,50,52,0
7,3,2,0,52,0.33,0.1,20,77,11661,1039,51,52,0
1,3,2,0,52,0.33,0.1,20,80,12896.5,1029.5,49,52,0
3,3,2,0,52,0.33,0.1,20,81,13888.5,991.5,6,52,0
1,3,2,0,52,0.33,0.1,20,81,12896.5,1008.5,47.5,52,0
4,3,2,0,52,0.33,0.1,20,83,14483.5,1037.5,50,52,0
2,3,2,0,52,0.33,0.1,20,105,15718.5,1038.5,50.5,52,0
5,3,2,0,52,0.33,0.1,20,83,14983,1038.5,51,52,0
6,3,2,0,52,0.33,0.1,20,81,14197,1037,50,52,0
8,3,2,0,52,0.33,0.1,20,80,13116.5,1026,48,52,0
7,3,2,0,52,0.33,0.1,20,78,11875,1038,50,52,0
3,3,2,0,52,0.33,0.1,20,82,14105,994,6,52,0
1,3,2,0,52,0.33,0.1,20,82,13074.5,1027.5,46,52,0
2,3,2,0,52,0.33,0.1,20,106,15818.5,1024.5,49,52,0
4,3,2,0,52,0.33,0.1,20,84,14705,1040,52,52,0
5,3,2,0,52,0.33,0.1,20,84,15217,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,82,14452.5,1034.5,48,52,0
2,3,2,0,52,0.33,0.1,20,107,15873,1014,47.5,52,0
3,3,2,0,52,0.33,0.1,20,83,14313,994,6,52,0
8,3,2,0,52,0.33,0.1,20,81,13285,1033,48,52,0
7,3,2,0,52,0.33,0.1,20,79,12056,1039,51,52,0
1,3,2,0,52,0.33,0.1,20,83,13314,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,85,14905.5,1038.5,50.5,52,0
3,3,2,0,52,0.33,0.1,20,84,14391,984,6,52,0
5,3,2,0,52,0.33,0.1,20,85,15448.5,1038,50,52,0
2,3,2,0,52,0.33,0.1,20,108,16043,1028,46,52,0
6,3,2,0,52,0.33,0.1,20,83,14653,1039,51,52,0
8,3,2,0,52,0.33,0.1,20,82,13451,1039.5,51.5,52,0
1,3,2,0,52,0.33,0.1,20,84,13493.5,1038.5,50.5,52,0
7,3,2,0,52,0.33,0.1,20,80,12321,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,109,16260.5,1032.5,47,52,0
4,3,2,0,52,0.33,0.1,20,86,15116,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,85,14558.5,992.5,6,52,0
5,3,2,0,52,0.33,0.1,20,86,15684,1036,50,52,0
6,3,2,0,52,0.33,0.1,20,84,14848.5,1039.5,51.5,52,0
1,3,2,0,52,0.33,0.1,20,85,13736,1036,50,52,0
8,3,2,0,52,0.33,0.1,20,83,13677,1038,50,52,0
2,3,2,0,52,0.33,0.1,20,110,16475,1039,51,52,0
7,3,2,0,52,0.33,0.1,20,81,12500,1038,50,52,0
4,3,2,0,52,0.33,0.1,20,87,15147,1017,50,52,0
3,3,2,0,52,0.33,0.1,20,86,14767,994,6,52,0
5,3,2,0,52,0.33,0.1,20,87,15899.5,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,85,15090.5,1039.5,51.5,52,0
1,3,2,0,52,0.33,0.1,20,86,13982,1037,49,52,0
2,3,2,0,52,0.33,0.1,20,111,16666,1037,49.5,52,0
8,3,2,0,52,0.33,0.1,20,84,13898.5,1040,52,52,0
4,3,2,0,52,0.33,0.1,20,88,15167,997,48,52,0
7,3,2,0,52,0.33,0.1,20,82,12705,1037,50,52,0
7,3,2,0,52,0.33,0.1,20,83,12706,1018,50,52,0
3,3,2,0,52,0.33,0.1,20,87,14979,994,6,52,0
5,3,2,0,52,0.33,0.1,20,88,16123,1038,50,52,0
2,3,2,0,52,0.33,0.1,20,112,16867,1039,51,52,0
6,3,2,0,52,0.33,0.1,20,86,15311,1037,50,52,0
1,3,2,0,52,0.33,0.1,20,87,14222.5,1036.5,49,52,0
6,3,2,0,52,0.33,0.1,20,87,15320.5,1018.5,48,52,0
8,3,2,0,52,0.33,0.1,20,85,14100,1039,51,52,0
4,3,2,0,52,0.33,0.1,20,89,15375,1030,48,52,0
7,3,2,0,52,0.33,0.1,20,84,12869,1031,48,52,0
3,3,2,0,52,0.33,0.1,20,88,15199,994,6,52,0
2,3,2,0,52,0.33,0.1,20,113,17083.5,1036.5,50,52,0
5,3,2,0,52,0.33,0.1,20,89,16380.5,1040,52,52,0
1,3,2,0,52,0.33,0.1,20,88,14424,1039,51,52,0
6,3,2,0,52,0.33,0.1,20,88,15527,1039,51,52,0
8,3,2,0,52,0.33,0.1,20,86,14272.5,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,114,17210,1028,50,52,0
4,3,2,0,52,0.33,0.1,20,90,15635,1038,50,52,0
7,3,2,0,52,0.33,0.1,20,85,13032.5,1031.5,47.5,52,0
2,3,2,0,52,0.33,0.1,20,115,17235,1008,48,52,0
3,3,2,0,52,0.33,0.1,20,89,15430,992,6,52,0
5,3,2,0,52,0.33,0.1,20,90,16599,1036,50,52,0
1,3,2,0,52,0.33,0.1,20,89,14620,1040,52,52,0
6,3,2,0,52,0.33,0.1,20,89,15718.5,1030.5,49,52,0
8,3,2,0,52,0.33,0.1,20,87,14482,1039,51,52,0
4,3,2,0,52,0.33,0.1,20,91,15817,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,116,17401,1030,46,52,0
7,3,2,0,52,0.33,0.1,20,86,13082,1022,49,52,0
3,3,2,0,52,0.33,0.1,20,90,15661.5,992.5,6,52,0
5,3,2,0,52,0.33,0.1,20,91,16795.5,1039,51.5,52,0
1,3,2,0,52,0.33,0.1,20,90,14716.5,1030.5,50,52,0
6,3,2,0,52,0.33,0.1,20,90,15929,1036,48,52,0
8,3,2,0,52,0.33,0.1,20,88,14661.5,1038,51,52,0
2,3,2,0,52,0.33,0.1,20,117,17564,1036,50,52,0
4,3,2,0,52,0.33,0.1,20,92,16000.5,1037.5,50.5,52,0
7,3,2,0,52,0.33,0.1,20,87,13208.5,1029.5,48,52,0
3,3,2,0,52,0.33,0.1,20,91,15840,989,6,52,0
1,3,2,0,52,0.33,0.1,20,91,14770,1019,48,52,0
5,3,2,0,52,0.33,0.1,20,92,17052,1038,50,52,0
2,3,2,0,52,0.33,0.1,20,118,17757,1035,50,52,0
6,3,2,0,52,0.33,0.1,20,91,16150.5,1039.5,51.5,52,0
8,3,2,0,52,0.33,0.1,20,89,14837.5,1037.5,50,52,0
4,3,2,0,52,0.33,0.1,20,93,16226.5,1038.5,50.5,52,0
7,3,2,0,52,0.33,0.1,20,88,13383,1040,52,52,0
3,3,2,0,52,0.33,0.1,20,92,16036.5,990.5,6,52,0
2,3,2,0,52,0.33,0.1,20,119,17886.5,1031.5,50,52,0
5,3,2,0,52,0.33,0.1,20,93,17277,1038.5,50.5,52,0
1,3,2,0,52,0.33,0.1,20,92,14961,1039,51,52,0
2,3,2,0,52,0.33,0.1,20,120,17886.5,1007.5,48,52,0
6,3,2,0,52,0.33,0.1,20,92,16348,1037,50,52,0
8,3,2,0,52,0.33,0.1,20,90,15073.5,1039,51,52,0
4,3,2,0,52,0.33,0.1,20,94,16485,1040,52,52,0
2,3,2,0,52,0.33,0.1,20,121,17913.5,991.5,46,52,0
